Row,Distance_Cook,Outlier_Cook,Outlier
323,2.1817100843556113e-7,0,0
324,7.223395922265646e-4,0,0
325,0.001261049131206388,0,0
326,2.9336433506622916e-4,0,0
327,4.2214866709665875e-5,0,0
328,7.327007113816709e-5,0,0
329,1.9376950774687695e-4,0,0
330,4.908741948132356e-4,0,0
331,9.285298098838748e-5,0,0
332,5.220377970529927e-4,0,0
333,5.96839678232519e-4,0,0
334,1.5089563092263728e-4,0,0
335,1.0120646889330681e-4,0,0
336,2.054029782193885e-4,0,0
337,1.0574496055312263e-4,0,0
338,6.870707348628099e-9,0,0
339,9.285298098838748e-5,0,0
340,2.9657070909815794e-6,0,0
